1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,select_mode
17,mnist,FedAvg,15,1.1810863033727634,0.6460439874321623,0.8802750710104725,0.26792079643342875,0.13421140908498871,pyramidFy
18,mnist,FedAvg,16,1.0495824704389713,0.6483861753784633,0.9097802160306444,0.3491611054934572,0.13203686190640868,pyramidFy
19,mnist,FedAvg,17,1.3620278452541668,0.5766352470722651,0.8711591769365019,0.3212457119632407,0.14457268899798803,pyramidFy
20,mnist,FedAvg,18,1.2794774990485107,0.5879463010568409,0.8882945626961616,0.3663154301410327,0.1568901533988092,pyramidFy
21,mnist,FedAvg,19,1.174718180850855,0.6007997714938589,0.898921086046448,0.25221205124903584,0.08300974709743736,pyramidFy
22,mnist,FedAvg,20,0.9532664543870214,0.6886032562125107,0.9266514446737287,0.2436327367135732,0.07847507901335221,pyramidFy
23,mnist,FedAvg,21,1.0965388563277327,0.64044558697515,0.907804794534168,0.2884436748928062,0.09850738133423051,pyramidFy
24,mnist,FedAvg,22,0.8992803874131164,0.6899742930591259,0.9349328975966958,0.21213855735479623,0.048220264481442385,pyramidFy
25,mnist,FedAvg,23,1.0171823560831896,0.6349614395886889,0.9147490740122934,0.35724607232477235,0.10577257005104934,pyramidFy
26,mnist,FedAvg,24,0.8321963230742717,0.6916309625821194,0.9356365003164492,0.2858149102758481,0.0648666304692221,pyramidFy
27,mnist,FedAvg,25,1.1657723913384626,0.6130819765781206,0.9030040002125899,0.3174409313162961,0.09956644084339686,pyramidFy
28,mnist,FedAvg,26,1.0900676295697145,0.6795201371036846,0.9111912413888056,0.2519653978139399,0.10377137265581439,pyramidFy
29,mnist,FedAvg,27,1.0987952698162486,0.6783776063981719,0.9108888488029563,0.24066918682611585,0.10111200906251425,pyramidFy
30,mnist,FedAvg,28,1.0983308326723895,0.6171950871179663,0.9223247332629595,0.3059249741261569,0.06725977402957703,pyramidFy
31,mnist,FedAvg,29,0.9594249001544305,0.6662667809197372,0.9288594126683015,0.2819198970534689,0.06323089967760699,pyramidFy
32,mnist,FedAvg,30,0.8860790762930415,0.7171093973150529,0.9276654792073102,0.2472257084116973,0.08009864675765234,pyramidFy
33,mnist,FedAvg,31,0.641048393076763,0.7619537275064268,0.9530206513556378,0.1983428602862851,0.03772647328102263,pyramidFy
34,mnist,FedAvg,32,0.8723292792807471,0.7013996001142531,0.9349848135243314,0.25177980753302864,0.06797140076100232,pyramidFy
35,mnist,FedAvg,33,1.0314059673831288,0.6598114824335904,0.925192545439831,0.2766229552307166,0.0742101147090617,pyramidFy
36,mnist,FedAvg,34,0.8810207447284947,0.7077977720651243,0.9302871762297983,0.2543550507963228,0.07923146358135942,pyramidFy
37,mnist,FedAvg,35,0.7550203969327476,0.7407026563838903,0.9507922555255434,0.18247102038559085,0.04152698697555506,pyramidFy
38,mnist,FedAvg,36,0.8561973315967835,0.7069980005712654,0.9355757552676516,0.26076004745913,0.07230054953127794,pyramidFy
39,mnist,FedAvg,37,0.6612902660113377,0.7473864610111397,0.9530992823599892,0.2742901612274873,0.04763015280809038,pyramidFy
40,mnist,FedAvg,38,0.9289240359158017,0.7000285632676378,0.932296095255761,0.21563985729386476,0.07155572928026921,pyramidFy
41,mnist,FedAvg,39,0.7771400561529743,0.7008283347614968,0.9423038971737149,0.33771390988737987,0.07777626861177049,pyramidFy
42,mnist,FedAvg,40,0.5617976706687414,0.7965724078834618,0.9603221581329279,0.1615896265694762,0.029801387467452273,pyramidFy
43,mnist,FedAvg,41,0.8496711734989647,0.7216795201371037,0.9427844185615156,0.18599936989256183,0.04502054941564039,pyramidFy
44,mnist,FedAvg,42,0.6320309633071767,0.7918880319908598,0.9586337110965544,0.16477719046880213,0.0318092459515654,pyramidFy
45,mnist,FedAvg,43,0.51990896413133,0.8203941730934019,0.9647640104244881,0.14958769343483763,0.02788880413262726,pyramidFy
46,mnist,FedAvg,44,0.8287319383413194,0.7168237646386747,0.9355320011063928,0.23644572862551205,0.06707603874933787,pyramidFy
47,mnist,FedAvg,45,0.8443388537098219,0.700942587832048,0.9438577400706986,0.23934435229443227,0.053161436379520643,pyramidFy
48,mnist,FedAvg,46,0.6430457109670078,0.7730362753499,0.9559552733081048,0.1750407924297578,0.0341079772956822,pyramidFy
49,mnist,FedAvg,47,0.6201809550316835,0.78651813767495,0.9540302729901212,0.1675255460302576,0.04172409628343319,pyramidFy
50,mnist,FedAvg,48,0.839856133982555,0.7243644672950585,0.9435517521543626,0.2051532500901478,0.05095810857675053,pyramidFy
51,mnist,FedAvg,49,0.8147188162592294,0.7520708369037418,0.9422095634497258,0.22231763877454103,0.06836697203907975,pyramidFy
52,mnist,FedAvg,50,0.5103347658735811,0.8303341902313625,0.964472901767232,0.11066848469275548,0.024769153570520164,pyramidFy
1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,select_mode
2,mnist,FedAvg,0,6.179727352010518,0.10208511853756069,0.5077446515398495,0.28480932456467917,0.2953780795547288,random
3,mnist,FedAvg,1,2.912614926741315,0.2062839188803199,0.5512758676439072,0.31411301562319327,0.27451769231140694,random
4,mnist,FedAvg,2,2.5745145230888298,0.24884318766066837,0.6369824395151213,0.3390056013296826,0.28503558958304187,random
5,mnist,FedAvg,3,2.378569825340764,0.43787489288774634,0.6716472248343679,0.36036422409184005,0.27309970484442314,random
6,mnist,FedAvg,4,1.982100697671058,0.38823193373321907,0.7497143691081378,0.3100515527616615,0.24299087240762787,random
7,mnist,FedAvg,5,1.604090833343797,0.48574692944872894,0.7898205981730544,0.3517888688288515,0.22755763667149664,random
8,mnist,FedAvg,6,1.2802928664754067,0.5432162239360183,0.8751744312763484,0.3080354720145007,0.12160897208227316,random
9,mnist,FedAvg,7,1.7409290447301609,0.44855755498429023,0.8284465786323736,0.3586313720579963,0.15488050008196785,random
10,mnist,FedAvg,8,1.1100675451637319,0.6077120822622109,0.9071969722624906,0.27493258190251096,0.09045780784037838,random
11,mnist,FedAvg,9,1.2085473727905067,0.5648100542702085,0.8819277275789371,0.37962614872211237,0.13023012044443108,random
12,mnist,FedAvg,10,1.3931586615655691,0.573664667237932,0.8574526590304418,0.3266252301202157,0.16575515885891462,random
13,mnist,FedAvg,11,1.4429845234942569,0.6378748928877463,0.8419776118114135,0.30990604993803184,0.21271306673613583,random
14,mnist,FedAvg,12,2.02487200972426,0.4365038560411311,0.8343756482200083,0.3257942170536806,0.16654920676937773,random
15,mnist,FedAvg,13,1.0904786407207778,0.6009140245644101,0.9051015220726171,0.3212374372276429,0.10893915727434597,random
16,mnist,FedAvg,14,1.643526494112177,0.5211082547843473,0.8601762137146134,0.31260844461111476,0.14241583873489444,random
17,mnist,FedAvg,15,1.2513696384388342,0.6298200514138818,0.8741259385118223,0.3019009575935668,0.15400818540141648,random
18,mnist,FedAvg,16,1.5721196055570912,0.5588117680662668,0.8543841492660337,0.31749851371940613,0.16359976035941662,random
19,mnist,FedAvg,17,1.2370375122378272,0.5942302199371609,0.8999214479890165,0.3344575174876546,0.11309782041652848,random
20,mnist,FedAvg,18,1.057784936224224,0.631648100542702,0.9092014215686277,0.3322009415011553,0.11599129985035059,random
21,mnist,FedAvg,19,1.1685234684087253,0.5773778920308483,0.8998160314014624,0.35485601664245986,0.1194044278917538,random
22,mnist,FedAvg,20,1.1433979174310587,0.6350756926592402,0.9073276687805799,0.26445597114973535,0.09892533580818942,random
23,mnist,FedAvg,21,1.1760635518469493,0.6221650956869466,0.9046987146065206,0.2968108785149332,0.10176355898576407,random
24,mnist,FedAvg,22,0.9056804471367043,0.7568123393316195,0.9218045365465093,0.21562401051262048,0.10884130593830621,random
25,mnist,FedAvg,23,0.9450130142779561,0.6641530991145387,0.9236411214905312,0.26176782319193725,0.06784220477273208,random
26,mnist,FedAvg,24,0.7985207533886405,0.7133390459868609,0.9351054974366403,0.285535010723612,0.06733260234179926,random
27,mnist,FedAvg,25,0.8993444431551684,0.7152242216509569,0.9253352314917529,0.22018587956158459,0.08699092632259595,random
28,mnist,FedAvg,26,0.9651081943557747,0.7113396172522136,0.9274206059763767,0.26917090462708676,0.08314783408128013,random
29,mnist,FedAvg,27,0.7479712227276784,0.7391031133961725,0.9464001064810514,0.19717732600556886,0.03815201648363918,random
30,mnist,FedAvg,28,0.9793812959413238,0.6330191373893174,0.9261092097243425,0.3206544967681095,0.06947479134799499,random
31,mnist,FedAvg,29,0.9817124658438232,0.7056269637246501,0.9230327115896516,0.2411024413046655,0.08761538811450169,random
32,mnist,FedAvg,30,0.9225267124335369,0.7343044844330191,0.9298253819299257,0.24086501549696585,0.07934116972349535,random
33,mnist,FedAvg,31,0.9278455294861789,0.6554698657526421,0.9259148800227917,0.299665039021054,0.07595775665918965,random
34,mnist,FedAvg,32,1.0428888601283666,0.669751499571551,0.9217126314464292,0.2991817358184463,0.07687520572774284,random
35,mnist,FedAvg,33,0.9184631611297682,0.6998571836618109,0.9215789521392183,0.24359122556816187,0.08086114758487194,random
36,mnist,FedAvg,34,0.9551825784699208,0.7184804341616681,0.9292991098349513,0.2527680695740305,0.08402824478846949,random
37,mnist,FedAvg,35,1.0418432999311746,0.711282490716938,0.9217637500052923,0.2960542341974667,0.09368384357166394,random
38,mnist,FedAvg,36,1.008844401947462,0.6808340474150243,0.9217662794972717,0.26125447825152165,0.08760524588183546,random
39,mnist,FedAvg,37,0.7690604372724178,0.7173379034561553,0.9469120000830517,0.2310406591095129,0.04633619514028417,random
40,mnist,FedAvg,38,0.7202695867339829,0.7236789488717509,0.9480266909132075,0.27780623794991666,0.0492927259282087,random
41,mnist,FedAvg,39,0.7568980882625159,0.7451013996001142,0.9489914685342924,0.18130613124615533,0.03966601772122937,random
42,mnist,FedAvg,40,0.8730341552122028,0.7149385889745787,0.9319969898703196,0.2344627062712281,0.07586591465467496,random
43,mnist,FedAvg,41,0.8136993534986358,0.7249357326478149,0.9462333303719009,0.21820206956592872,0.043675415357178546,random
44,mnist,FedAvg,42,0.6541687896449496,0.7641816623821766,0.9538664892062293,0.1926145593638124,0.037963380501316916,random
45,mnist,FedAvg,43,0.7722270112245176,0.7301342473578978,0.943636243721831,0.26562507814671354,0.06394831799305084,random
46,mnist,FedAvg,44,0.6182809346810297,0.7688660382747786,0.9580837687189355,0.20887246424503014,0.038906814512212534,random
47,mnist,FedAvg,45,0.877315328733145,0.720536989431591,0.9413675611712825,0.24060693751366222,0.05686351669072226,random
48,mnist,FedAvg,46,0.7813313018664193,0.7341331048271922,0.9406346528620524,0.2382222638131637,0.06252252182244375,random
49,mnist,FedAvg,47,0.809400585874577,0.7380748357612111,0.9386185471968862,0.23431797097104912,0.06676389678112267,random
50,mnist,FedAvg,48,0.8166787678894828,0.7624107397886318,0.9385904451584057,0.22476601779629285,0.08109593686258662,random
51,mnist,FedAvg,49,0.706962019533704,0.7248786061125393,0.952249015230361,0.272378780841158,0.04563989663625162,random
52,mnist,FedAvg,50,0.7971785456089244,0.75549842902028,0.9322317566137919,0.23438393827098458,0.0887474279657352,random
